author,body,datalegacylang
rainbowsnook,@sharrond62 This entire #GenderIdeology #QueerTheory movement is based on #Misogyny and #Homophobia. Their ultimate aim is breaking down limits on age of sexual consent\‚ dismantling the family &amp; breaching societal taboos leaving the degenerates free rein to abuse  #LGBWithoutTheTQ #NoToSelfID,en
Khryztophfer,#GenderIdeology  #EndTheMadness  #LGBWithoutTheTQ https://t.co/8kgyXKRCBT,qme
VicIsherwood,"""@DreyfusJames It\'s the 21stc version of Aleister Crowley\'s \""do what thou wilt shall be the whole of the law\"" #QueerTheory #SupremeCourt #GenderIdeology #MRAs #TRAs #SingleSexSpaces #boundaries #nomeansno""",en
RC_awesome,https://t.co/NFEvEN0luG  #womanhood #transwomen #genderideology #oppression #patriarchy #mensuck #women #ciswomen #cages #saywhat #ThatsCrazy #allies #rcreacts https://t.co/iifasPkk1X,qme
rainbowsnook,When will #Stonewall and #Mermaids be held to account? When will #GenderIdeology be removed from schools? There are no “trans” children\‚ just gender non-conforming children\‚ many on autistic spectrum\‚ vulnerable to #SocialContagion  #SexNotGender #FirstDoNoHarm #LeaveTheKidsAlone,en
FrankieJack69,lesbian friends have in the past been challenged however\‚ I’m sure they will by now have developed strategies to deal with such scenarios which presumably predate #GenderIdeology &amp; are as happy as their campaigning sisters for the reinstated right to female only congregation. 2/2,en
hodlfud,@JohnLeFevre Society’s glitch:    Fraud laws require truth.    Women’s rights require definition.    Free speech rejects compelled lies.    Gender ideology breaks all 3.    The legal system needs to snap back to reality.    #RealityCheck #GenderIdeology #LegalReset,en
GermanicaNeo,Was für ein unglaublicher Verlust für die „Woke“ Welt\‚ Franziskus der Unterstützer der Migranten (angefangen mit einer Fußtwaschung dieser) und der Finanzierung der Umvolkung nach Europa.  #Papst #PapstTot #GenderIdeology #Migration #Migration #Umvolkung #EU,de
MaryTweeets,@Channel4News Yes\‚ we all saw The Wee Wee Men!  #TransWomenAreWeeWeeMen  #GenderIdeology https://t.co/39z6tAiiI3,en
MetallicaRoses,#genderideology #parliamentsquare #SupremeCourt #cult,qht
marcvelitrae,"""@theleftbible But \""right to exist\"" is not all the #GenderIdeology proponents want. They want to invade women-only spaces including locker rooms and sporting events. They want official government documents to be forged to indulge their psychosis.""",en
AndrovicStipo,@Azmo97383713 @emilysheffield @campbellclaret An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
MaryTweeets,#TransWomenAreWeeMen  #GenderIdeology https://t.co/0Mn25TCbny,qme
VicIsherwood,@BevJacksonAuth Likely what happened- there\'s a little sentence tucked away at 5.40 ep8 of Radio 4 series The Hackers on hostile powers using bot farms etc. to boost &amp; create contentious &amp; divisive messages on social media platforms. West fell for it &amp; it has made it look insane #GenderIdeology,en
svanemand,The hateful are usually   (and very\‚ very often - terribly often!)   found in the ranks of very aggressive &amp; loudmouthed friends of #genderideology. Anyone might see that\‚ if they dared and wanted to open eyes &amp; ears.  Women (and sane men) don\'t have to misbehave. We ARE girls&amp;boys.,en
MontMiages,Unsere Politik unterstützt eine extrem hasserfüllte und gewalttätige Bewegung\‚ die sich gegen Frauen und Homosexuelle richtet.   #Queer #Genderideology   #Selbstbestimmungsgesetz   @CDU @CSU @cducsubt @_FriedrichMerz @Markus_Soeder @JuliaKloeckner @frauenunion @Junge_Union,de
Diogenes3000,#GenderIdeology is #insanity.  #Transwomen are #men.,en
MetallicaRoses,💯. Fascists and Nazis. Mengele would be proud of the medical experiments on children.     #genderideology,en
BabatundeOnabaj,"""@LordAshcroft Wait until you learn about \""Xenogenders\"" (I\'m not joking) 🤣. You can look up the term too. #xenogender #genderideology https://t.co/P5PHTntpxR""",en
VicIsherwood,@DrJoGrady That phallic\‚ violent fist imagery is a very telling choice - you want women and girls to STFU and have no boundaries and no safe spaces when males demand entry #TRA #MRA #GenderIdeology #misogyny,en
AndrovicStipo,@SusannaRustin An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@ATurmoil123 @suzanne_moore An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@Gaynotqueer1 @samspeakssense An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@shaunjlawson An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AnneFM1776,Remember that in 2022 when @GovNedLamont debated for the Governor\'s seat someone mysteriously changed #HealthyandBalancedLiving so some #genderideology was removed? Yes-- we have the original.  @CharleneRTedu     Remove your child from the indoctrination centers AKA public schools,en
rainbowsnook,#SupremeCourt ruling: reality is confirmed &amp; now consequences of #GenderIdeology #QueerTheory must be rooted out from everything this pernicious misogyny has infected #WeKnowWhatAWomanIs #AdultHumanFemale #SexNotGender #RestoreSafeguarding #KPSS #LGBWithoutTheTQ #SaveWomensSports,en
MaryTweeets,@cajardineMP Translation: woman who doesn\'t like the Supreme Court ruling tries to throw doubt over it so she can milk the transgender issue a little bit longer (not clear what she gets out of it). 🤡  #Handmaiden #GenderIdeology,en
MaryTweeets,Translation: in her defence of men\'s privileges\‚ woman makes bold\‚ dramatic statements without actually explaining the rationale underpinning them. She then doubles down in the comments\‚ where she also forgets to detail her thinking  #GenderIdeology  #Handmaiden  #UnionsAgainstWomen,en
MaryTweeets,Except the women\‚ of course. Women must be nice and kind\‚ and accept whatever the mentally ill men desire\‚ otherwise they\'re... \'imoral\'.  #GenderIdeology  #Handmaiden  #MPsAgainstWomen,en
MaryTweeets,Translation: unions double down on promoting men\'s privileges over women\'s rights.  Ladies\‚ these organisations will throw you under the bus in the blink of an eye should a man in a dress find you not pandering enough.  #GenderIdeology  #UnionsAgainstWomen,en
museumsireland,"""@griptmedia \""Primum non Nocere.\"" Kudos!    Sometimes the human propensity for auto destruction is so inconceivably counterintuitive\‚ that only #memes and spoonerisms can permeate the brood blain barrio.    #GenderIdeology https://t.co/dGmpLKWwQO""",en
CatholicHerald,“Male and female He created them” - Bishop Philip Egan hails UK Supreme Court for affirming biological sex in law.    Read here ➡️ https://t.co/gVSCmSAm0N    #SupremeCourt #GenderIdeology #CatholicVoice #EqualityAct,en
MaryTweeets,A reminder: Amnesty stands against women\'s rights. Amnesty stands for men\'s privileges\‚ desires and demands.  #GenderIdeology  #AmnestyAgainstWomen,en
MaryTweeets,Gaslighting 101  #TheBigBacktrack  #GenderIdeology  #TransWomenAreConMen  #SexIsReal,en
ScotUnionEd,Scottish Union for Education – Newsletter No113  Themes: policing incorrect ideas\‚ and the loss of leadership in university education https://t.co/sgl1S0WATK @StuartWaiton     @ForWomenScot @ScottishTUC @Conservatives     #LetWomenSpeak  #GenderIdeology #CassReview https://t.co/K8OO2Dpact,en
MaryTweeets,Translation: I haven\'t got a clue about what it all means (or maybe do I?)\‚ but it\'s a good opportunity for some free publicity.  #GenderIdeology  #Handmaiden,en
rainbowsnook,Women across UK celebrate a legal ruling which has been reported around the world. Congratulations @ForWomenScot @SexMattersOrg @AllianceLGB    Now to root out #GenderIdeology #QueerTheory from our institutions  #WeKnowWhatAWomanIs #AdultHumanFemale #SexNotGender #WomenWontWheesht,en
museumsireland,@jk_rowling @ForWomenScot Imagine the prevailing insanity that lead to the most obvious biological facts of Human sexual dimorphism even needing to be legally affirmed!    #GenderIdeology https://t.co/8O5prrDpQq,en
rainbowsnook,Supreme Court establishes legal clarity: sex in the #EqualityAct is a lifelong\‚ fixed biological characteristic - a hugely important victory for women &amp; the beginning of the end of #GenderIdeology @ForWomenScot   #WeKnowWhatAWomanIs #AdultHumanFemale #SexNotGender #WomenWontWeesht https://t.co/H05hpXTalf,en
MaryTweeets,@Jebadoo2 I\'ve never understood why he embraced #GenderIdeology. I always thought he was one of the reasonable ones.,en
jotases,#UK #Genre #GenderIdeology: Incredible that in 2025 it\'s up to U.K. Supreme Court to sanction that a woman is someone born biologically female\‚ such a simple and evident truth since the beginning of humanity... https://t.co/zi5ioUQ1WS,en
MaryTweeets,Translation: Woman keeps defending men\'s privileges to the detriment of women\'s rights.  #GenderIdeology  #KeepTheReceipts  #Handmaiden,en
judge148,Librarian Silenced: Gender Ideology &amp; Children\'s Books  #GenderIdeology #ChildrensBooks #CancelCulture #Librarian #AcademicFreedom #UKColumn #LGBTQ #Decolonization #BookBanning #Education https://t.co/EuDIABXA1e,en
davis866429,As it should be!  Thank you ⁦@realDonaldTrump⁩ for freezing funding to ⁦@Harvard⁩.  Let them find #antisemitism and #genderideology from their #endowment    Trump admin freezes billions in funding to Harvard University after rejecting demands https://t.co/inF9dgcbgR,en
Moms4Liberty_IL,🚨PARENTS - If haven’t already moved your child to private school or homeschooling\‚ do ensure to remove your child from public school sexual lifestyle &amp; gender ideology lessons that do not belong in classrooms.🚨 #genderideology #sexed #twill     https://t.co/TOvznbPefq,en
JKTerfling,I will repost this because it confirms my own bias even though the most cursory fact check reveals that one of these fencers is not trans at all and the other has a win ratio of 54% and is hardly dominant. #USAfencing #genderideology,en
gtrvariedades,John Money 🇺🇲  New Zealand psychologist and sexologist. Author of gender ideology     ジョン・マネー 🇯🇵  ニュージーランドの心理学者と性科学者。ジェンダー・イデオロギーの原著者。    존 머니 🇰🇷  뉴질랜드의 심리학자와 성과학자. 젠더 이데올로기의 작가.  #NewZealand #Genderideology https://t.co/RJiyqQLSS4,ja
GatewayHispanic,⚠️ Rep. Harriet Hageman: “Sex change procedures have a 0% success rate”    ⚠️ Rep. Harriet Hageman: “Los cambios de sexo tienen una tasa de éxito del 0%”    #HarrietHageman #ProtectChildren #GenderIdeology #DrEithanHaim #ZachSavage #BidenAdministration https://t.co/eJtYP0P5gV,es
AndrovicStipo,@salltweets An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
NOGreatResetNO,@DataRepublican @BasedMikeLee @andrewdoyle_com - kills it by interviewing a variety of \'experts\' on the dangerous #GenderIdeology     Worth the watch for some sanity.  Discussing the #WPATH files\‚ which should have immediately closed every \'gender clinic\' on Earth.    https://t.co/J5XgLVhSzR,en
pestomania,@SanMateoGOP @Riley_Gaines_ @NancyMace @laurel_libby @ChadBianco @BillboardChris @billessayli @CorrinRankin @LaraLeaTrump @SophiaSLorey @Moms4Liberty @CalParentsUnion @nettermike @TheKevinDalton @ThePosieParker @JanuaryDoNoHarm he’s made because #California uses that money for #GenderIdeology,en
rainbowsnook,@Martina What a vile perverted man #Misogyny He can’t keep himself from smirking because he’s exploiting the loopholes created for predators by #GenderIdeology He’s nothing but an AGP and he’d never pass in a million years. A man until the end of time.,en
svanemand,#XXactly!!!👋  And #Genderideology is just... #TRANSMANIA!!!,en
AndrovicStipo,@SelfSpidey @CrunchAlias An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
VicIsherwood,"""@hecheateddotorg My mum once observed \""in my day\‚ millionaire\'s sons became racing drivers. Now they \'become women\'\"" #FollowtheMoney #SaveWomensSports #GenderIdeology #SingleSexSpaces #BigPharma #BigMed""",en
CatholicOnline,Protecting Children from the Dangers of Gender Ideology    Read more: https://t.co/vPAcS08omD    #GenderIdeology #CatholicOnlineNews,en
AndrovicStipo,@Roberto298346 @CrunchAlias @Serena_Partrick An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@veritasalways1 @RileyGCenter @Riley_Gaines_ @LeadershipInst An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
RaitioHeidi,Gender ideology= absolute lunacy. #genderideology #Gender #trans,en
darknessintheg1,"""\""Marginalised Community\"" #GenderIdeology https://t.co/RcUWEUemSk""",en
AndrovicStipo,@QldChildPsych An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
TheScelata,@BadWritingTakes The #GenderIdeology movement is ultimately a MAGA-like cult made up of liars\‚ bullies\‚ fascists\‚ authoritarians\‚ conspiracists\‚ clout-chasers\‚ money-chasers\‚ child gr00mers\‚ perverts\‚ trendoids\‚ crowd-followers\‚ pickmes\‚ cynics\‚ misogynists &amp; fantasists and really always has been,en
AndrovicStipo,@rogd_boys_exist @suzanne_moore An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
marcvelitrae,@USAFencing forced a female fencer into a match with a biological male opponent who had been a champion on the men\'s team just a year earlier. Not wanting to get hurt like so many women &amp; girls she refused. Then they punished her for it. #genderideology,en
VicIsherwood,"""AKA \""Four years ago I dressed like loads of girls &amp; women did in the 1950s\‚ 60s\‚ 70s\‚ 80s &amp; 90s\‚ but it\'s the \'progressive\' 21st century now &amp; everyone tells me liking shorter hair &amp; comfy clothes mean I\'m really a BOY &amp; need my breasts cut off!\"" #GenderIdeology""",en
Moms4Liberty,Don\'t miss out on this impactful event as we kick off M4LU\'s April focus on #GenderIdeology   🎤✨ #Gender101 #LiveEvent #SupportM4LU    Register here: https://t.co/LjMrvxi1bv,en
MenAreNotWomen8,Make no mistake\‚ the long game of #GenderIdeology is to normalize child sexual abuse. First they tell your kids that THEY can make their own decisions about their body. Then they groom them to believe sexual abuse of minors is normal. Never forgive the #Democrats for this,en
rainbowsnook,No female competitor should have to do this. Sports governing bodies captured by #GenderIdeology -with few exceptions- have shamefully failed women &amp; girls #Misogyny @USAFencing   #IStandWithStephanieTurner #FairPlayForWomen #SexNotGender #SaveWomensSports #MaleCheats #GetTheXYOut,en
GiovLuigi1985,#genderideology #ideologiagender,qht
AndrovicStipo,@emmamegmargot @void_if_removed An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
Derelogical,The reason gender ideology broke was because a man who wasn\'t the dementia puppet of a communist woman was elected president. The end. #genderideology #Feminism #communism,en
WinACarNow,Blaire White is a famous trans YouTuber and social media star who is also a Republican and doesn’t hold the views espoused by many other trans people. In fact\‚ Blaire believes that there is a huge movement of LGBT people away from wokeness. #genderideology #antiwoke,en
VicIsherwood,"""I\'m old enough to remember when The Guardian had C P Scott\'s \""Comment is free\‚ but facts are sacred\"" on its masthead.  That was before it started chasing North American &amp; Australian teenage eyeballs\‚ of course #Cult #GenderIdeology #Portlandia""",en
AndrovicStipo,@ActualCorn @peterboghossian An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
VaxxCHOICE,Canada\'s Woke Military: DEI Destroying Our Forces?  #DEIControversy #CanadaPolitics #GenderIdeology #RacismDebate #CanadianForces #WokeLeadership #PoliticalAnalysis #CriticalThinking #GovernmentPolicies #IdeologyExposed https://t.co/ksS1mi1PfX,en
clouthub,Canada\'s Woke Military: DEI Destroying Our Forces?  #DEIControversy #CanadaPolitics #GenderIdeology #RacismDebate #CanadianForces #WokeLeadership #PoliticalAnalysis #CriticalThinking #GovernmentPolicies #IdeologyExposed https://t.co/Kv5MzJV0W7,en
joonbug,#transgender #genderideology #TRA there are doctors who sell this crap also like COVID vaccines!!!,en
wuckster,https://t.co/MkD6HenCLD    Exposing gender ideology should NOT get you censored! Help ensure that Australian authorities can’t censor free speech on X  #freespeech  #genderideology  #australia  #petition,en
AlexJayBrady,"""I have something to share\‚ please read and pass on:  \""Why Ive Decided to Detransition\""  #trans #transgender #genderideology #detransition #womenwontwheesht https://t.co/srJUin13nC""",en
GrokJamesh,Protect all kids from radical gender ideology.     #ProtectAllKids #radical #GenderIdeology https://t.co/6SAfoeaE9c,en
TruthHunters,More woke monsters breaking news. Toddler is kicked out of nursery \'for being transphobic\' Helen Joyce of Sex Matters calls it a gender ideology extreme. #Education #GenderIdeology #Transphobia  https://t.co/pDHtEqCuyv,en
wonder000,@boopysbrain @preta_6 Oh! 😱I had no idea that #genderideology started so long ago!,en
DMTRD23,Wow @Disney  you guys are scumbags. Stop trying to groom and indoctrinate Children.    https://t.co/CTtbOQyAxH    #disney #grooming #GenderIdeology,en
justmjrodriguez,Finally some basic common sense within the public education world in America: parents have the right to be informed about anything connected to the gender identity of their children. #GenderIdeology #ParentalRights #GenderIdentity  https://t.co/RtRaidEm6D,en
SD_3210,@toughtalkty I can\'t believe this is the same person. It is probably fake (similarity). This\‚ makes me sick. What madness and sadness. #GenderIdeology,en
Moms4Liberty_IL,#Genderideology is harmful @BillboardChris @Moms4Liberty https://t.co/dRirLGRNFl,en
ScotUnionEd,Graham Linehan on the capture of the BBC by gender ideology. https://t.co/ICC015IfCo    @SunriseDances @Jebadoo2 @CharlotteEmmaUK    #GenderIdeology #BBCBias #LetWomenSpeak https://t.co/xUvMG1mk6T,en
FaredaVandeKaap,@i_heart__bikes @WeMadeThisAll They want to have their cake (to trash Sex Realism) and eat it (push the delusional #TransCult #GenderIdeology) at the same time!!,en
RubyMcKayOnline,"""What \""values\"" does the USA have in common with this country?  They have allowed a man to drag @salltweets through YEARS of court hearings because MEN CANNOT BECOME WOMEN. Now they\'re jailing a father for sharing that #GenderIdeology HARMS CHILDREN FOR LIFE!""",en
MaryTweeets,Translation: Men\'s privileges trump women\'s rights at PureGym.  #GenderIdeology  #WokeMindVirus,en
TheScelata,"""#GenderIdeology is the superstition people have been trying to write into the law and the New Ettiquette.    I\'m old enough to have heard of  \""women in pants\"" refused entry to restaurants.    1970: Women MUST wear a skirts! 😡  2025: If you wear skirts you MUST be considered women! 🤦🏼‍♀️""",en
ScotUnionEd,Graham Linehan charts the role of BBC in spreading gender ideology. https://t.co/ICC015IfCo    @SexMattersOrg @Transgendertrd  @genspect    #GenderIdeology #BBCBias #LetWomenSpeak https://t.co/chhYlj7KLi,en
hous3ofthis,- #GenderNonconformity    - #GenderIdeology    - #Pseudoscience    - #PersonalFreedom    - #BiologyMatters    - #LiveAuthentic    - #ScienceNotDogma    - #IndividualChoice    - #GenderDebate    - #RejectOrthodoxy,qht
ScotUnionEd,With permission from Graham Linehan we reprint his speech to @genspect warning about the continuing danger of gender ideology.    @StuartWaiton @SunriseDances @cbbroony     #GenderIdeology #BBCBias #LetWomenSpeak https://t.co/2VcCm6Kk4P,en
_XXWomanXX_,\'Empowering men to force their way into women\'s spaces\'    #TransIsALie #NonBinaryIsNonExistent #genderideology #KPSS #SexIsReal #TransWomenAreMen #SexMatters #ProtectThePublic,en
RefuseToPretend,THIS MUST BE STOPPED. NO ONE HAS RIGHT TO FORCE THIS SH!T ON OUR CHILDREN. SCHOOL OFFICIALS RESPONSIBLE SHOULD BE PROSECUTED.     https://t.co/1hzmcvwm4C    #Transgender #genderideology  #NoCohabitation  #propaganda #pedos #TWOGENDERSMALEANDFEMALE https://t.co/mckVgXGkqu,en
TerfTerfington,A burly 6ft man attacks a black female nurse\‚ repeatedly calling her the n-word.    The NHS is now investigating the nurse\‚ because she referred to the man as a man.     Nobody is investigating the man.    This is #GenderIdeology. https://t.co/TMiyI2IJJi,en
AndrovicStipo,@MCC_Brussels @stellaomalley3 An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
Andrewmosh1,this is horrifying but should surprise no one.     Transactivism and gender ideology has inherently #rascist outcomes     #genderideology #trans #transwomen,en
RC_awesome,Sounds about right.  #genderideology #LGBTQIA #Validation #change #belief #corevalues #fittingin https://t.co/tNCBdcU8CL,en
TheArbourist,The APA’s gone off the deep end—pushing gender ideology over science. Check out this takedown: #APA #GenderIdeology #ScienceMatters    https://t.co/4B4Pfmk7ke,en
AmazingBughead,8/ Speak up. Protect kids. Protect truth.    #DetransAwareness #ProtectKids #GenderIdeology #FrankensteinMedicine #Autogynephilia #GayNotQueer #StopTransingGayKids #BiologicalReality #CourageCoalition,en
VicIsherwood,@soniasodha I heard a doctor on the radio this week repeat the story I\'d previously heard on a BBC science programme\‚ that Western scientists initially dismissed the Wuhan lab leak theory of Covid because Donald Trump believed it #GenderIdeology #Capture,en
VicIsherwood,These are fucking weird times #genderideology #capture #SpanishInquisition #loons,en
Aaronaeus,This is such a sad 😢 story. Pray for her soul. 🙏    I Lost My Daughter To Gender Ideology. Here Is Her Story.  https://t.co/lPumAX7Gfe #trans #transgender #GenderIdeology,en
dqc1985,HHS cuts over $350M in grant funding for gender ideology and DEI research projects\‚ marking a major shift in federal priorities.    #HHS #DEI #GenderIdeology #FederalFunding #Politics @FoxNews    More: https://t.co/IATmaN5do5,en
darknessintheg1,#GenderIdeology,qht
Cairnlodge1,#SydSnot on #GenderIdeology in the #UK. 🇬🇧 https://t.co/G7Db9TjnLE,en
VicIsherwood,@ripx4nutmeg Cartoon from Paul Whicker the Tall Vicar in Viz comic\‚ 1980s #VizComic #grooming #GenderIdeology #EducateandCelebrate #StephenIreland #JordanGray #primaryschools https://t.co/fBdsc9zVZy,en
mikejayOG,@SenAmyKlobuchar @SenSchumer You supported sex changes for minors without parental consent. To all MN democratic senators\‚ representatives\‚ and @Tim_Walz maybe #Canada can annex your state bc it\'s not the best fit for the US    #TransRights #GenderIdeology #WokePolitics #TransEquality #LGBTQJustice,en
palaver101,This is great! There is absolutely nothing wrong with these kids\‚ boys come in all different types\‚ the problems arise when kids like this a sold the lie that boys can\'t be like this so and he must be a girl. #genderideology destroys lives and gay kids.,en
Midori2011,#KIKA #genderideology #woke,qht
newtrdr1,The @nytimes needs to publish how #genderideology has infected every aspect of American life\‚ from k-12 schools\‚ colleges\‚ sports\‚ medicine\‚ and how it has irreversibly harmed the most vulnerable among us as well as those families. And not be weak and publish articles as opinion,en
RonaldNHughes,"""I\'m 100% against men (AKA \""trans women\"") in women\'s sports\‚ private spaces and prisons\‚ and totally opposed to #GenderIdeology in schools. Despite agreeing with Trump on this--and only this--I absolutely loathe the man and would NEVER vote for him. Does anyone else feel the same?""",en
MetallicaRoses,"""Gender affirming \""care\"" is abuse.    #genderideology""",en
TheScelata,"""\""The man who lies to himself...\""    #GenderIdeology it a path to insanity\‚ into utter MADNESS\‚ not just for the individual\‚ but for society""",en
Haydn_Rolland,Disappointed to see Lyft promoting what I believe is a corrupt and misguided gender ideology by including \'He/Him\' pronouns in driver profiles. This feels like an unnecessary push of personal beliefs onto customers. Time to reconsider my ride options. #Lyft #GenderIdeology https://t.co/C3GmSyAWCv,en
PiaVonKurjala,@jk_rowling #genderideology teaches #perverts what being a #woman mean. https://t.co/p3cRnG4raw,en
AndrovicStipo,@MuraparaMaggie @grace_hawthorn An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@PaulEmbery @CaptainVirgilx An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@CosmopolitanUK An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@Leo_il_Leone @Glinner An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
thelightaus,🚨 Other countries are banning puberty blockers for kids\‚ citing serious risks &amp; poor evidence. Meanwhile\‚ Australia 🦗 🦗 Why the secrecy? 💔 Protect our children!  📰 https://t.co/grmrBkf2fc  #ProtectOurChildren #GenderIdeology #TheLightAustralia #InformedDecisions #TruthMatters https://t.co/yxKa1xysvo,en
ShieldofTruthNW,on the devastating truth of detransitioning. https://t.co/S0O7a2uKnm @chloecole shares her tragic story of irreversible harm from #genderideology. A study of 100K+ trans patients shows higher risks of depression\‚ anxiety &amp; more after surgery in this powerful video from @PFIpolicy,en
GiovLuigi1985,#GenderIdeology #Transgenderism,qht
AndrovicStipo,@likitysplit50 @JournalismSEEN @WomensRightsNet An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@lascapigliata8 @JournalismSEEN @thespiralquirk @WomensRightsNet An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
RubyMcKayOnline,Congratulations @paytonmcnabb_ &amp; as a WCU alumni THANK YOU!  To all the young women fighting #GenderIdeology STAY STRONG!!!  #HoldTheLine!  #TitleIX was fought for &amp; created for WOMEN &amp; GIRLS! Women worldwide have your back!  #WhatIsAWoman ? #XX no Y!!!!  #SaveWomensSports,en
bornofwoman,Believing in #GenderIdeology makes you really #stupid...    Would Whoopi have believed this 20 years ago? 30 years ago? 40 years ago? Just because Dylan says he\'s a woman doesn\'t change facts: he\'s an adult human male.,en
AndrovicStipo,@Carlos__Turcios @AskATranswidow An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
RC_awesome,#transgenderftm #genderideology #leavethekidsalone #toofar #dailymail #ohmygod #rcreacts https://t.co/OssURW8YnW,qme
yourcreatvlife,The #ACLU has filed a lawsuit on behalf of four arts and #theater organizations\‚ challenging new restrictions placed on federal grants by Trump‘s executive order prohibiting promotion of #genderideology. @deadline   https://t.co/6IGY2BTVVo,en
RC_awesome,#piersmorgan #JoJoFromJerz #GenderIdeology #WhatIsAWoman #peoplemagazine #rcreacts https://t.co/m182mwcOVC,qme
AlexJayBrady,I have something to share\‚ please read and share  #trans #transgender #genderideology #detransition   https://t.co/srJUin13nC,en
CatholicOnline,Trump Calls for Legislative Action Against Gender Ideology in Joint Session Address    Read more: https://t.co/Wc7lHhZNv9    #Trump #GenderIdeology #CatholicOnlineNews,en
