author,body,datalegacylang
OliverSKBerlin,💙-liche Grüße aus dem israelischen 🇮🇱 Restaurant #Streetfood269 in Frankfurt. Burger 🍔 mega 😋. Supernette Bedienung 😎.\nSolidarität mit der israelischen Gastronomie! #StandWithIsrael 💪 #Antisemitismus \n@TalyaLador @YakiLopez \n👇 https://t.co/CtTp0Y3aUu,de
isabellaab61379,Europa svegliati subito! @vonderleyen @GiorgiaMeloni @EmmanuelMacron @_FriedrichMerz #freeiran #freeeurope #standwithisrael #standwithusa #wearenato #stopsancez,it
Phil_83,"@marattin @Artemisia_Viva Forza @marattin subito manifestazioni per #FreeUran,#StandwithIsrael, #StandwithUkraine, #VenezuelaLibre, #CubaLibre #FreeLebanon",it
vickyfnd,@netanyahu @stylian0s You are absolutely right. He is unacceptable #StandWithIsrael,en
isabellaab61379,"Besides being lazy, can you at least intervene to stop Sancez? Not in my name, Europe! @vonderleyen @EmmanuelMacron @_FriedrichMerz @GiorgiaMeloni #standwithIsrael #standwithUSA #standwithucraine #stopislam #nato",en
steffenhe,"@JVoiceLiberatio @theriptorn Antizionism is an anti-Jewish hate cult, no better than any other flavor of antisemitism.\nShame on you for propagating antizionism and its specific blood libels — the same genocidal hatred that fuels Hamas, Hezbollah, and the Iranian regime.\n#RejectAntizionism\n#StandWithIsrael https://t.co/Ttab1XhUWX",en
isabellaab61379,"@Free4futur99001 Non ci puo essere prosperita economica con questa ideologia semplicemente perche non c'e' senso civile ma solo corruzione, indottrinamento ed involuzione #standwithisrael",it
isabellaab61379,@netanyahu @catmassimo2 I'm Italian and I support you. #standwithisrael #standwithidf #standwithNetanyahu 🇮🇹❤🇮🇱 https://t.co/4XDO5AB5df,en
MyKungfudaz,@BBCLondonNews More crap from sad iq kunt and the bbc... \n#StandWithIsrael\n#DefundTheBBC\n#StandWithAmerica,en
o_rig03,"@EdoardoFontana7 @maiorfred Se tu studiassi un minimo, sapresti di aver scritto l’ennesima boiata social. Pane buono solo per degli sdentati! \nGiusto per, ricordami quale cultura minacciò l’Europa di cassoggettarla a colonia e perche quella araba e turca ottomana! \n#StandWithIsrael https://t.co/ebSfmQ651F",it
no_nazis_ever,@CombatASemitism Note to Munich: It always starts with the Jews. And never ends well for perpetrators of antisemitic violence and spreaders of Jew hate. \n#stopJewHate #neveragainisnow \n#standwithIsrael \n#stopantisemitism,en
MrBurgAIrs,Hey @WaywardCrow93 @JessiNikkiRadin @GFYWACCI we know you and your mom #StandWithIsrael. https://t.co/AFfxarTFjS,en
Phil_83,@Partito_Libdem #StandwithIsrael #FreeUran #FreeLebanon,qme
rachelhalinasor,"Lord, protect Israel and bring lasting peace. 🇮🇱🙏\nWill you take a moment to pray for Israel today? please\n#PrayForIsrael #StandWithIsrael #socialmedia #Faith #Prayer🕯️🙏🙏 https://t.co/4adGVVG2K5",en
o_rig03,Mancherebbe la catenella 🚽e sarebbe perfetto 😍\n#StandWithIsrael,it
CSmithGenX,"@colmflynnire If this Pope was really that interested in the middle east, he would #standwithIsrael , you know, cuz Jesus was a Jew. This Pope is a paid activist.",en
tripathi_a2329,"पाकिस्तान का दोहरा मापदंड एक बार फिर सामने आ गया है। खुद कट्टरवाद को बढ़ावा देना और फिर दुनिया को शांति का संदेश देना, ये साफ पाखंड है 🤔 इज़राइल अपनी सुरक्षा के लिए खड़ा है और रहेगा 📷#StandWithIsrael 📷",hi
mayorchikit,AMEN\n\n#StandWithIsrael\n#StandWithTheLight,en
mayorchikit,"""@isaacrrr7 ❤️\npalestine is a complete fake!\n\""palestinians\"" are imaginable peple - they're just Arabs that invaded the land of #Israel.\nThat's just the #muslim way of life - invade",2042661195937615882
Menschandise,"Hey haters...you've tried and tried again, but we're going nowhere. Get fvcked. #standwithisrael #amyisraelchai #fuckpalestine\nhttps://t.co/aJC5sPL9Mv https://t.co/NDGNg0rAqX",en
noachhacker,It’s time for our weekly economic update on Israel! 🇮🇱\n\n📈TASE up over 6%\n💪🏻Strongest Shekel in 30 Years\n💻$3 billion in Q1 High Tech Investments\n\nGet the details in our weekly newsletter below!\n\n#InvestInIsrael #StandWithIsrael #Unstoppable https://t.co/UtHLqrqfuw,en
Cancel_EU,Geweldige prestatie @IDF @vandaaginside @wilfredgenee @ajboekestijn #StandWithIsrael,nl
MRavindra2021,Any doubt....\n#StandWithIsrael,en
nachal_giyus86,photo,false
AbcXyzThisIsMe,@theblaze Not this Republican.\n\n#StandWithIsrael #NeverAgain allow another Holocaust against the Jews.\n\nKnow thy enemy.\n\nHint: its not the State that Adonai created.,en
Cancel_EU,@robdewijk @ajboekestijn @wilfredgenee #FuckAyatollahs #StandWithIsrael https://t.co/ce7v2X0CfZ,qme
Manou_NewOn,"@RakMakkabi Wie feige Personen sind, wird uns täglich in Deutschland vor Augen geführt. \n#StandWithJews \n#StandWithIsrael \n\nUnbedingte Solidarität mit dem Restaurant #Eclipse in München.\nUnbedingte Solidarität mit Juden &amp; Israel sollte eine Selbstverständlichkeit sein.",de
Sirajul237,"@EliAfriatISR That's one way to filter your feed, I guess. Publicly declaring alliances isn't really my style, but you do you. 🤷‍♂️\n#Israel #StandWithIsrael #Twitter",en
breachborn6,#StandWithIsrael https://t.co/QHT0XdjQLZ,qme
dafneh840785,@0IvankaTrumpRV2 As a view of Iranians Mr Netanjahu  possess significant character politically in war time.He is often talking about annihilation of criminal IRGC with Iranians.\nPeople of Iran never forget which countries stand beside them in hard times!\n#KingRezaPahlavi\n#StandWithIsrael,en
bald26068,«Recuperiamo il post che il Ministro della Difesa ha preferito cancellare. \nDovrebbero essere loro i mediatori... Ecco l’ipocrisia pakistana su Israele: i fatti che qualcuno vorrebbe censurare.»\n#StandWithIsrael\n#HeroesOfIsrael\n#Rapejihad\n#AsiaBibi\n#Pakistan,it
